timestamp,BTCUSD-BMX-00000000-FUT
1/31/2020 14:40,9220
1/31/2020 14:45,9227
1/31/2020 14:50,9246.5
1/31/2020 14:55,9246
1/31/2020 15:00,9257.5
1/31/2020 15:05,9266
1/31/2020 15:10,9269.5
1/31/2020 15:15,9271
1/31/2020 15:20,9259
1/31/2020 15:25,9269
1/31/2020 15:30,9270.5
1/31/2020 15:35,9283
1/31/2020 15:40,9289.5
1/31/2020 15:45,9296
1/31/2020 15:50,9295
1/31/2020 15:55,9313
1/31/2020 16:00,9334
1/31/2020 16:05,9304
1/31/2020 16:10,9317
1/31/2020 16:15,9303.5
1/31/2020 16:20,9299
1/31/2020 16:25,9299
1/31/2020 16:30,9304
1/31/2020 16:35,9287
1/31/2020 16:40,9276.5
1/31/2020 16:45,9275
1/31/2020 16:50,9258
1/31/2020 16:55,9269
1/31/2020 17:00,9283
1/31/2020 17:05,9285.5
1/31/2020 17:10,9281.5
1/31/2020 17:15,9282
1/31/2020 17:20,9293
1/31/2020 17:25,9292.5
1/31/2020 17:30,9268.5
1/31/2020 17:35,9269.5
1/31/2020 17:40,9263
1/31/2020 17:45,9267
1/31/2020 17:50,9267
1/31/2020 17:55,9264.5
1/31/2020 18:00,9269.5
1/31/2020 18:05,9283.5
1/31/2020 18:10,9292
1/31/2020 18:15,9287.5
1/31/2020 18:20,9293.5
1/31/2020 18:25,9291.5
1/31/2020 18:30,9287.5
1/31/2020 18:35,9280.5
1/31/2020 18:40,9289
1/31/2020 18:45,9293.5
1/31/2020 18:50,9298
1/31/2020 18:55,9297.5
1/31/2020 19:00,9282.5
1/31/2020 19:05,9283
1/31/2020 19:10,9302
1/31/2020 19:15,9302.5
1/31/2020 19:20,9283.5
1/31/2020 19:25,9290.5
1/31/2020 19:30,9290.5
1/31/2020 19:35,9291
1/31/2020 19:40,9291.5
1/31/2020 19:45,9291.5
1/31/2020 19:50,9291
1/31/2020 19:55,9284
1/31/2020 20:00,9311
1/31/2020 20:05,9316.5
1/31/2020 20:10,9319.5
1/31/2020 20:15,9319.5
1/31/2020 20:20,9318
1/31/2020 20:25,9294
1/31/2020 20:30,9288
1/31/2020 20:35,9296
1/31/2020 20:40,9303
1/31/2020 20:45,9301
1/31/2020 20:50,9303
1/31/2020 20:55,9303
1/31/2020 21:00,9303
1/31/2020 21:05,9303.5
1/31/2020 21:10,9319.5
1/31/2020 21:15,9321.5
1/31/2020 21:20,9324
1/31/2020 21:25,9313.5
1/31/2020 21:30,9325
1/31/2020 21:35,9333.5
1/31/2020 21:40,9350.5
1/31/2020 21:45,9340
1/31/2020 21:50,9350.5
1/31/2020 21:55,9348
1/31/2020 22:00,9330.5
1/31/2020 22:05,9339
1/31/2020 22:10,9366.5
1/31/2020 22:15,9358
1/31/2020 22:20,9368
1/31/2020 22:25,9370
1/31/2020 22:30,9372.5
1/31/2020 22:35,9369.5
1/31/2020 22:40,9390
1/31/2020 22:45,9407.5
1/31/2020 22:50,9387
1/31/2020 22:55,9396
1/31/2020 23:00,9375.5
1/31/2020 23:05,9392
1/31/2020 23:10,9403
1/31/2020 23:15,9395.5
1/31/2020 23:20,9386
1/31/2020 23:25,9373
1/31/2020 23:30,9382
1/31/2020 23:35,9380.5
1/31/2020 23:40,9378
1/31/2020 23:45,9343.5
1/31/2020 23:50,9328
1/31/2020 23:55,9339.5
2/1/2020 0:00,9343.5
2/1/2020 0:05,9345
2/1/2020 0:10,9368
2/1/2020 0:15,9362.5
2/1/2020 0:20,9363.5
2/1/2020 0:25,9347.5
2/1/2020 0:30,9348
2/1/2020 0:35,9366.5
2/1/2020 0:40,9382
2/1/2020 0:45,9370.5
2/1/2020 0:50,9376.5
2/1/2020 0:55,9373.5
2/1/2020 1:00,9380.5
2/1/2020 1:05,9380.5
2/1/2020 1:10,9404.5
2/1/2020 1:15,9394.5
2/1/2020 1:20,9398.5
2/1/2020 1:25,9398.5
2/1/2020 1:30,9385
2/1/2020 1:35,9387
2/1/2020 1:40,9391
2/1/2020 1:45,9394
2/1/2020 1:50,9403
2/1/2020 1:55,9426.5
2/1/2020 2:00,9413
2/1/2020 2:05,9430
2/1/2020 2:10,9439
2/1/2020 2:15,9441.5
2/1/2020 2:20,9435
2/1/2020 2:25,9431.5
2/1/2020 2:30,9448.5
2/1/2020 2:35,9445.5
2/1/2020 2:40,9444.5
2/1/2020 2:45,9431.5
2/1/2020 2:50,9428.5
2/1/2020 2:55,9436
2/1/2020 3:00,9446
2/1/2020 3:05,9429.5
2/1/2020 3:10,9432
2/1/2020 3:15,9419
2/1/2020 3:20,9419.5
2/1/2020 3:25,9423
2/1/2020 3:30,9417.5
2/1/2020 3:35,9411.5
2/1/2020 3:40,9414.5
2/1/2020 3:45,9417.5
2/1/2020 3:50,9410
2/1/2020 3:55,9422
2/1/2020 4:00,9436.5
2/1/2020 4:05,9428
2/1/2020 4:10,9421
2/1/2020 4:15,9434.5
2/1/2020 4:20,9428
2/1/2020 4:25,9430
2/1/2020 4:30,9433
2/1/2020 4:35,9431
2/1/2020 4:40,9431
2/1/2020 4:45,9415.5
2/1/2020 4:50,9404
2/1/2020 4:55,9401.5
2/1/2020 5:00,9402.5
2/1/2020 5:05,9407.5
2/1/2020 5:10,9404
2/1/2020 5:15,9395
2/1/2020 5:20,9403.5
2/1/2020 5:25,9408
2/1/2020 5:30,9402.5
2/1/2020 5:35,9404
2/1/2020 5:40,9407.5
2/1/2020 5:45,9408
2/1/2020 5:50,9396
2/1/2020 5:55,9387.5
2/1/2020 6:00,9393.5
2/1/2020 6:05,9393
2/1/2020 6:10,9387.5
2/1/2020 6:15,9390
2/1/2020 6:20,9393
2/1/2020 6:25,9397
2/1/2020 6:30,9397.5
2/1/2020 6:35,9397
2/1/2020 6:40,9403
2/1/2020 6:45,9401.5
2/1/2020 6:50,9396
2/1/2020 6:55,9396
2/1/2020 7:00,9413
2/1/2020 7:05,9431.5
2/1/2020 7:10,9439
2/1/2020 7:15,9438
2/1/2020 7:20,9433.5
2/1/2020 7:25,9438
2/1/2020 7:30,9443
2/1/2020 7:35,9445
2/1/2020 7:40,9437.5
2/1/2020 7:45,9433
2/1/2020 7:50,9428
2/1/2020 7:55,9424
2/1/2020 8:00,9421
2/1/2020 8:05,9415.5
2/1/2020 8:10,9418
2/1/2020 8:15,9418
2/1/2020 8:20,9409.5
2/1/2020 8:25,9399.5
2/1/2020 8:30,9389.5
2/1/2020 8:35,9385
2/1/2020 8:40,9388
2/1/2020 8:45,9388
2/1/2020 8:50,9396.5
2/1/2020 8:55,9382.5
2/1/2020 9:00,9370.5
2/1/2020 9:05,9373
2/1/2020 9:10,9365
2/1/2020 9:15,9365.5
2/1/2020 9:20,9365.5
2/1/2020 9:25,9378
2/1/2020 9:30,9379
2/1/2020 9:35,9376
2/1/2020 9:40,9376
2/1/2020 9:45,9385
2/1/2020 9:50,9385.5
2/1/2020 9:55,9385.5
2/1/2020 10:00,9400
2/1/2020 10:05,9402
2/1/2020 10:10,9394
2/1/2020 10:15,9373.5
2/1/2020 10:20,9371
2/1/2020 10:25,9372.5
2/1/2020 10:30,9371
2/1/2020 10:35,9363.5
2/1/2020 10:40,9368
2/1/2020 10:45,9378.5
2/1/2020 10:50,9374.5
2/1/2020 10:55,9373.5
2/1/2020 11:00,9371
2/1/2020 11:05,9362.5
2/1/2020 11:10,9354
2/1/2020 11:15,9354
2/1/2020 11:20,9353.5
2/1/2020 11:25,9339
2/1/2020 11:30,9343.5
2/1/2020 11:35,9345
2/1/2020 11:40,9339.5
2/1/2020 11:45,9327
2/1/2020 11:50,9335
2/1/2020 11:55,9344
2/1/2020 12:00,9357
2/1/2020 12:05,9343
2/1/2020 12:10,9344
2/1/2020 12:15,9341.5
2/1/2020 12:20,9341.5
2/1/2020 12:25,9336
2/1/2020 12:30,9318
2/1/2020 12:35,9322
2/1/2020 12:40,9329.5
2/1/2020 12:45,9305.5
2/1/2020 12:50,9299.5
2/1/2020 12:55,9303
2/1/2020 13:00,9319
2/1/2020 13:05,9338
2/1/2020 13:10,9336.5
2/1/2020 13:15,9344
2/1/2020 13:20,9353
2/1/2020 13:25,9345
2/1/2020 13:30,9341.5
2/1/2020 13:35,9344.5
2/1/2020 13:40,9342
2/1/2020 13:45,9346
2/1/2020 13:50,9353
2/1/2020 13:55,9345.5
2/1/2020 14:00,9318.5
2/1/2020 14:05,9311
2/1/2020 14:10,9303.5
2/1/2020 14:15,9318.5
2/1/2020 14:20,9314.5
2/1/2020 14:25,9314
2/1/2020 14:30,9310
2/1/2020 14:35,9305
2/1/2020 14:40,9313
2/1/2020 14:45,9338.5
2/1/2020 14:50,9342.5
2/1/2020 14:55,9338.5
2/1/2020 15:00,9330
2/1/2020 15:05,9327.5
2/1/2020 15:10,9350.5
2/1/2020 15:15,9354.5
2/1/2020 15:20,9354.5
2/1/2020 15:25,9354
2/1/2020 15:30,9361
2/1/2020 15:35,9360
2/1/2020 15:40,9350
2/1/2020 15:45,9346.5
2/1/2020 15:50,9333
2/1/2020 15:55,9328.5
2/1/2020 16:00,9340
2/1/2020 16:05,9336
2/1/2020 16:10,9336
2/1/2020 16:15,9330.5
2/1/2020 16:20,9335
2/1/2020 16:25,9344
2/1/2020 16:30,9384
2/1/2020 16:35,9376
2/1/2020 16:40,9372.5
2/1/2020 16:45,9380
2/1/2020 16:50,9384.5
2/1/2020 16:55,9393
2/1/2020 17:00,9379.5
2/1/2020 17:05,9377.5
2/1/2020 17:10,9389.5
2/1/2020 17:15,9388.5
2/1/2020 17:20,9403
2/1/2020 17:25,9408
2/1/2020 17:30,9404
2/1/2020 17:35,9388
2/1/2020 17:40,9385
2/1/2020 17:45,9382
2/1/2020 17:50,9380
2/1/2020 17:55,9377.5
2/1/2020 18:00,9383.5
2/1/2020 18:05,9387
2/1/2020 18:10,9386
2/1/2020 18:15,9378.5
2/1/2020 18:20,9380
2/1/2020 18:25,9385
2/1/2020 18:30,9384.5
2/1/2020 18:35,9384.5
2/1/2020 18:40,9360
2/1/2020 18:45,9365
2/1/2020 18:50,9369.5
2/1/2020 18:55,9377
2/1/2020 19:00,9376.5
2/1/2020 19:05,9375.5
2/1/2020 19:10,9375.5
2/1/2020 19:15,9375
2/1/2020 19:20,9362
2/1/2020 19:25,9354
2/1/2020 19:30,9361
2/1/2020 19:35,9361
2/1/2020 19:40,9361.5
2/1/2020 19:45,9361.5
2/1/2020 19:50,9349.5
2/1/2020 19:55,9348
2/1/2020 20:00,9351
2/1/2020 20:05,9349
2/1/2020 20:10,9355.5
2/1/2020 20:15,9357
2/1/2020 20:20,9362.5
2/1/2020 20:25,9370
2/1/2020 20:30,9370
2/1/2020 20:35,9376.5
2/1/2020 20:40,9370.5
2/1/2020 20:45,9370.5
2/1/2020 20:50,9368
2/1/2020 20:55,9368.5
2/1/2020 21:00,9366.5
2/1/2020 21:05,9365
2/1/2020 21:10,9365
2/1/2020 21:15,9365
2/1/2020 21:20,9364
2/1/2020 21:25,9364.5
2/1/2020 21:30,9364
2/1/2020 21:35,9364.5
2/1/2020 21:40,9364
2/1/2020 21:45,9364
2/1/2020 21:50,9364
2/1/2020 21:55,9364.5
2/1/2020 22:00,9379
2/1/2020 22:05,9386
2/1/2020 22:10,9386
2/1/2020 22:15,9397
2/1/2020 22:20,9380.5
2/1/2020 22:25,9378
2/1/2020 22:30,9375
2/1/2020 22:35,9340.5
2/1/2020 22:40,9359
2/1/2020 22:45,9361.5
2/1/2020 22:50,9362
2/1/2020 22:55,9372.5
2/1/2020 23:00,9377.5
2/1/2020 23:05,9384.5
2/1/2020 23:10,9399.5
2/1/2020 23:15,9398
2/1/2020 23:20,9390
2/1/2020 23:25,9386
2/1/2020 23:30,9382.5
2/1/2020 23:35,9381
2/1/2020 23:40,9378.5
2/1/2020 23:45,9388
2/1/2020 23:50,9386.5
2/1/2020 23:55,9382
2/2/2020 0:00,9372.5
2/2/2020 0:05,9360.5
2/2/2020 0:10,9362
2/2/2020 0:15,9359.5
2/2/2020 0:20,9364
2/2/2020 0:25,9354.5
2/2/2020 0:30,9335.5
2/2/2020 0:35,9338
2/2/2020 0:40,9351.5
2/2/2020 0:45,9339.5
2/2/2020 0:50,9330
2/2/2020 0:55,9322.5
2/2/2020 1:00,9326.5
2/2/2020 1:05,9321
2/2/2020 1:10,9310.5
2/2/2020 1:15,9310.5
2/2/2020 1:20,9312
2/2/2020 1:25,9329
2/2/2020 1:30,9329.5
2/2/2020 1:35,9322.5
2/2/2020 1:40,9325
2/2/2020 1:45,9333
2/2/2020 1:50,9334.5
2/2/2020 1:55,9322
2/2/2020 2:00,9321
2/2/2020 2:05,9308
2/2/2020 2:10,9259.5
2/2/2020 2:15,9262
2/2/2020 2:20,9262.5
2/2/2020 2:25,9266
2/2/2020 2:30,9248
2/2/2020 2:35,9254
2/2/2020 2:40,9274.5
2/2/2020 2:45,9284.5
2/2/2020 2:50,9277.5
2/2/2020 2:55,9264
2/2/2020 3:00,9272
2/2/2020 3:05,9265
2/2/2020 3:10,9274
2/2/2020 3:15,9282
2/2/2020 3:20,9281
2/2/2020 3:25,9281
2/2/2020 3:30,9271
2/2/2020 3:35,9256.5
2/2/2020 3:40,9252
2/2/2020 3:45,9255.5
2/2/2020 3:50,9261.5
2/2/2020 3:55,9262
2/2/2020 4:00,9250.5
2/2/2020 4:05,9208.5
2/2/2020 4:10,9207
2/2/2020 4:15,9230
2/2/2020 4:20,9232
2/2/2020 4:25,9247.5
2/2/2020 4:30,9300
2/2/2020 4:35,9302
2/2/2020 4:40,9301
2/2/2020 4:45,9313.5
2/2/2020 4:50,9313
2/2/2020 4:55,9317
2/2/2020 5:00,9308.5
2/2/2020 5:05,9307.5
2/2/2020 5:10,9299
2/2/2020 5:15,9309
2/2/2020 5:20,9299
2/2/2020 5:25,9296.5
2/2/2020 5:30,9303.5
2/2/2020 5:35,9298.5
2/2/2020 5:40,9298.5
2/2/2020 5:45,9312.5
2/2/2020 5:50,9308
2/2/2020 5:55,9302
2/2/2020 6:00,9287.5
2/2/2020 6:05,9290
2/2/2020 6:10,9286.5
2/2/2020 6:15,9295.5
2/2/2020 6:20,9299
2/2/2020 6:25,9319
2/2/2020 6:30,9330
2/2/2020 6:35,9346.5
2/2/2020 6:40,9372
2/2/2020 6:45,9372
2/2/2020 6:50,9364.5
2/2/2020 6:55,9361.5
2/2/2020 7:00,9369
2/2/2020 7:05,9364.5
2/2/2020 7:10,9354.5
2/2/2020 7:15,9356.5
2/2/2020 7:20,9357
2/2/2020 7:25,9364
2/2/2020 7:30,9359
2/2/2020 7:35,9365
2/2/2020 7:40,9381
2/2/2020 7:45,9368.5
2/2/2020 7:50,9368
2/2/2020 7:55,9368
2/2/2020 8:00,9359.5
2/2/2020 8:05,9358.5
2/2/2020 8:10,9360.5
2/2/2020 8:15,9362
2/2/2020 8:20,9353
2/2/2020 8:25,9350
2/2/2020 8:30,9360
2/2/2020 8:35,9365
2/2/2020 8:40,9368
2/2/2020 8:45,9379.5
2/2/2020 8:50,9361
2/2/2020 8:55,9365
2/2/2020 9:00,9366
2/2/2020 9:05,9362
2/2/2020 9:10,9356
2/2/2020 9:15,9364.5
2/2/2020 9:20,9364
2/2/2020 9:25,9361.5
2/2/2020 9:30,9361.5
2/2/2020 9:35,9368
2/2/2020 9:40,9371
2/2/2020 9:45,9367.5
2/2/2020 9:50,9381
2/2/2020 9:55,9379
2/2/2020 10:00,9404
2/2/2020 10:05,9427
2/2/2020 10:10,9433.5
2/2/2020 10:15,9424
2/2/2020 10:20,9415
2/2/2020 10:25,9415
2/2/2020 10:30,9427.5
2/2/2020 10:35,9438.5
2/2/2020 10:40,9444
2/2/2020 10:45,9440
2/2/2020 10:50,9430.5
2/2/2020 10:55,9423
2/2/2020 11:00,9425
2/2/2020 11:05,9419
2/2/2020 11:10,9413
2/2/2020 11:15,9425.5
2/2/2020 11:20,9430.5
2/2/2020 11:25,9424.5
2/2/2020 11:30,9424.5
2/2/2020 11:35,9425
2/2/2020 11:40,9430.5
2/2/2020 11:45,9427
2/2/2020 11:50,9427
2/2/2020 11:55,9427.5
2/2/2020 12:00,9444.5
2/2/2020 12:05,9442.5
2/2/2020 12:10,9449
2/2/2020 12:15,9461
2/2/2020 12:20,9467
2/2/2020 12:25,9444
2/2/2020 12:30,9424.5
2/2/2020 12:35,9429.5
2/2/2020 12:40,9415
2/2/2020 12:45,9413.5
2/2/2020 12:50,9423
2/2/2020 12:55,9424.5
2/2/2020 13:00,9413
2/2/2020 13:05,9410.5
2/2/2020 13:10,9417.5
2/2/2020 13:15,9421.5
2/2/2020 13:20,9431
2/2/2020 13:25,9425
2/2/2020 13:30,9432
2/2/2020 13:35,9432
2/2/2020 13:40,9430.5
2/2/2020 13:45,9425.5
2/2/2020 13:50,9422
2/2/2020 13:55,9424.5
2/2/2020 14:00,9422
2/2/2020 14:05,9383.5
2/2/2020 14:10,9392
2/2/2020 14:15,9389
2/2/2020 14:20,9404
2/2/2020 14:25,9405.5
2/2/2020 14:30,9455.5
2/2/2020 14:35,9452
2/2/2020 14:40,9446.5
2/2/2020 14:45,9451
2/2/2020 14:50,9447
2/2/2020 14:55,9452.5
2/2/2020 15:00,9468.5
2/2/2020 15:05,9456.5
2/2/2020 15:10,9460.5
2/2/2020 15:15,9466.5
2/2/2020 15:20,9456
2/2/2020 15:25,9452.5
2/2/2020 15:30,9448
2/2/2020 15:35,9456
2/2/2020 15:40,9459.5
2/2/2020 15:45,9457
2/2/2020 15:50,9465
2/2/2020 15:55,9457
2/2/2020 16:00,9444
2/2/2020 16:05,9444.5
2/2/2020 16:10,9453.5
2/2/2020 16:15,9437.5
2/2/2020 16:20,9434.5
2/2/2020 16:25,9437.5
2/2/2020 16:30,9450
2/2/2020 16:35,9453
2/2/2020 16:40,9458
2/2/2020 16:45,9442.5
2/2/2020 16:50,9443.5
2/2/2020 16:55,9438.5
2/2/2020 17:00,9444.5
2/2/2020 17:05,9438.5
2/2/2020 17:10,9414
2/2/2020 17:15,9433.5
2/2/2020 17:20,9433.5
2/2/2020 17:25,9443
2/2/2020 17:30,9454
2/2/2020 17:35,9450.5
2/2/2020 17:40,9451.5
2/2/2020 17:45,9454
2/2/2020 17:50,9445.5
2/2/2020 17:55,9443
2/2/2020 18:00,9452
2/2/2020 18:05,9452
2/2/2020 18:10,9445.5
2/2/2020 18:15,9453.5
2/2/2020 18:20,9450.5
2/2/2020 18:25,9450.5
2/2/2020 18:30,9459.5
2/2/2020 18:35,9461
2/2/2020 18:40,9452.5
2/2/2020 18:45,9452
2/2/2020 18:50,9453
2/2/2020 18:55,9452.5
2/2/2020 19:00,9445.5
2/2/2020 19:05,9443
2/2/2020 19:10,9452.5
2/2/2020 19:15,9460.5
2/2/2020 19:20,9460.5
2/2/2020 19:25,9462.5
2/2/2020 19:30,9462
2/2/2020 19:35,9460
2/2/2020 19:40,9468
2/2/2020 19:45,9454
2/2/2020 19:50,9454
2/2/2020 19:55,9447
2/2/2020 20:00,9453
2/2/2020 20:05,9450.5
2/2/2020 20:10,9447.5
2/2/2020 20:15,9451
2/2/2020 20:20,9448.5
2/2/2020 20:25,9454.5
2/2/2020 20:30,9454
2/2/2020 20:35,9453.5
2/2/2020 20:40,9430.5
2/2/2020 20:45,9431
2/2/2020 20:50,9436
2/2/2020 20:55,9442.5
2/2/2020 21:00,9442.5
2/2/2020 21:05,9439.5
2/2/2020 21:10,9430
2/2/2020 21:15,9430.5
2/2/2020 21:20,9430.5
2/2/2020 21:25,9431
2/2/2020 21:30,9435
2/2/2020 21:35,9432.5
2/2/2020 21:40,9432.5
2/2/2020 21:45,9448
2/2/2020 21:50,9445
2/2/2020 21:55,9443
2/2/2020 22:00,9422.5
2/2/2020 22:05,9422.5
2/2/2020 22:10,9414.5
2/2/2020 22:15,9419.5
2/2/2020 22:20,9435
2/2/2020 22:25,9407
2/2/2020 22:30,9385
2/2/2020 22:35,9392
2/2/2020 22:40,9383.5
2/2/2020 22:45,9405
2/2/2020 22:50,9394.5
2/2/2020 22:55,9382.5
2/2/2020 23:00,9370.5
2/2/2020 23:05,9401
2/2/2020 23:10,9399.5
2/2/2020 23:15,9383
2/2/2020 23:20,9365
2/2/2020 23:25,9350.5
2/2/2020 23:30,9342
2/2/2020 23:35,9340.5
2/2/2020 23:40,9348
2/2/2020 23:45,9338
2/2/2020 23:50,9335
2/2/2020 23:55,9325
2/3/2020 0:00,9298
